pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2,trip_duration_minutes
2009-01-01,0,CMT,2009-01-01 00:13:22,2009-01-01 00:16:15,1,0.7,-73.948326,40.782227,,,-73.95504,40.773243,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.8833333333333333
2009-01-01,0,CMT,2009-01-01 00:13:23,2009-01-01 00:31:41,3,2.7,-73.98258,40.7418,,,-73.98834,40.764202,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,18.3
2009-01-01,0,CMT,2009-01-01 00:13:27,2009-01-01 00:29:09,1,3.7,-74.00401,40.742794,,,-73.96268,40.764576,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,15.7
2009-01-01,0,CMT,2009-01-01 00:13:32,2009-01-01 00:25:47,4,4.7,-73.993034,40.730038,,,-73.94607,40.727314,Cash,13.8,0,0.0,0.0,0.0,0.0,13.8,0,0,,,12.25
2009-01-01,0,CMT,2009-01-01 00:13:37,2009-01-01 00:16:52,1,0.59999996,-73.98809,40.721416,,,-73.99733,40.721462,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.25
2009-01-01,0,CMT,2009-01-01 00:13:37,2009-01-01 00:31:38,1,4.2,-74.005226,40.719597,,,-73.98709,40.76936,Credit,14.6,0,0.0,2.19,0.0,0.0,16.79,0,0,,,18.016666666666666
2009-01-01,0,CMT,2009-01-01 00:13:40,2009-01-01 00:21:30,3,0.4,-73.989716,40.739605,,,-73.992004,40.74034,Credit,6.2,0,0.0,0.93,0.0,0.0,7.1299996,0,0,,,7.833333333333333
2009-01-01,0,CMT,2009-01-01 00:13:43,2009-01-01 00:29:41,1,3.0,-73.95284,40.791924,,,-73.97288,40.755463,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,15.966666666666667
2009-01-01,0,CMT,2009-01-01 00:13:47,2009-01-01 00:25:24,2,2.1,-73.9933,40.752274,,,-74.00019,40.728695,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,11.616666666666667
2009-01-01,0,CMT,2009-01-01 00:13:50,2009-01-01 00:22:52,1,1.4,-73.97052,40.76823,,,-73.9734,40.751873,Credit,7.4,0,0.0,1.11,0.0,0.0,8.509999,0,0,,,9.033333333333333
2009-01-01,0,CMT,2009-01-01 00:13:51,2009-01-01 00:18:21,1,1.0,-73.998276,40.72778,,,-73.98838,40.718475,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,4.5
2009-01-01,0,CMT,2009-01-01 00:13:52,2009-01-01 00:50:36,1,13.6,-73.95897,40.663445,,,-73.94118,40.806885,Cash,65.4,0,0.0,0.0,0.0,0.0,65.4,0,0,,,36.733333333333334
2009-01-01,0,CMT,2009-01-01 00:13:58,2009-01-01 00:30:50,2,3.3,-73.97687,40.764442,,,-73.94603,40.780544,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,16.866666666666667
2009-01-01,0,CMT,2009-01-01 00:13:59,2009-01-01 00:16:25,2,0.59999996,-73.98174,40.74097,,,-73.98178,40.736668,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.433333333333333
2009-01-01,0,CMT,2009-01-01 00:14:00,2009-01-01 00:25:38,2,1.6,-74.00066,40.730618,,,-73.98663,40.75092,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,11.633333333333333
2009-01-01,0,CMT,2009-01-01 00:14:01,2009-01-01 00:27:55,2,3.6,-73.98772,40.77054,,,-73.97258,40.74352,Credit,12.2,0,0.0,2.44,0.0,0.0,14.64,0,0,,,13.9
2009-01-01,0,CMT,2009-01-01 00:14:01,2009-01-01 00:17:58,2,0.4,-73.97575,40.76011,,,-73.97283,40.75615,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.95
2009-01-01,0,CMT,2009-01-01 00:14:04,2009-01-01 00:24:04,2,1.6,-73.98812,40.749638,,,-73.968285,40.7556,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,10.0
2009-01-01,0,CMT,2009-01-01 00:14:06,2009-01-01 00:24:04,1,2.3999999,-73.97493,40.747253,,,-73.97982,40.771126,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,9.966666666666667
2009-01-01,0,CMT,2009-01-01 00:14:12,2009-01-01 00:34:22,1,5.2999997,-73.97134,40.78324,,,-73.99632,40.734657,Cash,16.6,0,0.0,0.0,0.0,0.0,16.6,0,0,,,20.166666666666668
2009-01-01,0,CMT,2009-01-01 00:14:15,2009-01-01 00:28:14,4,3.0,-73.981,40.75027,,,-73.97848,40.777218,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,13.983333333333333
2009-01-01,0,CMT,2009-01-01 00:14:16,2009-01-01 00:35:07,4,0.0,-74.007744,40.7432,,,-73.946236,40.677513,Cash,11.0,0,0.0,0.0,0.0,0.0,11.0,0,0,,,20.85
2009-01-01,0,CMT,2009-01-01 00:14:17,2009-01-01 00:15:59,1,0.0,-73.976616,40.785732,,,-73.976616,40.785732,Cash,3.4,0,0.0,0.0,0.0,0.0,3.3999999,0,0,,,1.7
2009-01-01,0,CMT,2009-01-01 00:14:19,2009-01-01 00:22:05,1,1.9,-73.95557,40.77694,,,-73.96693,40.75596,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,7.766666666666667
2009-01-01,0,CMT,2009-01-01 00:14:21,2009-01-01 00:16:18,1,0.5,-73.95691,40.710506,,,-73.95691,40.710506,No Charge,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,1.95
2009-01-01,0,CMT,2009-01-01 00:14:23,2009-01-01 00:33:46,1,11.3,-73.972626,40.754055,,,-74.00191,40.645496,Credit,27.0,0,0.0,5.4,0.0,0.0,32.399998,0,0,,,19.383333333333333
2009-01-01,0,CMT,2009-01-01 00:14:28,2009-01-01 00:20:30,1,0.7,-73.98503,40.753685,,,-73.98686,40.74918,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,6.033333333333333
2009-01-01,0,CMT,2009-01-01 00:14:30,2009-01-01 00:37:28,1,5.9,-73.989006,40.733185,,,-73.983505,40.66852,Cash,18.6,0,0.0,0.0,0.0,0.0,18.6,0,0,,,22.966666666666665
2009-01-01,0,CMT,2009-01-01 00:14:34,2009-01-01 00:29:11,2,3.3999999,-73.96412,40.807964,,,-73.98907,40.76346,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,14.616666666666667
2009-01-01,0,CMT,2009-01-01 00:14:35,2009-01-01 00:32:46,1,5.7,-73.985634,40.735416,,,-73.9615,40.795998,Cash,16.2,0,0.0,0.0,0.0,0.0,16.2,0,0,,,18.183333333333334
2009-01-01,0,CMT,2009-01-01 00:14:36,2009-01-01 00:26:38,2,2.3,-73.98281,40.772053,,,-73.954605,40.77812,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,12.033333333333333
2009-01-01,0,CMT,2009-01-01 00:14:42,2009-01-01 00:27:43,3,7.4,-73.98721,40.765823,,,-73.93923,40.846375,Cash,18.6,0,0.0,0.0,0.0,0.0,18.6,0,0,,,13.016666666666667
2009-01-01,0,CMT,2009-01-01 00:14:48,2009-01-01 00:29:29,2,2.3,-73.98354,40.766098,,,-73.98757,40.744183,Credit,10.6,0,0.0,3.0,0.0,0.0,13.6,0,0,,,14.683333333333334
2009-01-01,0,CMT,2009-01-01 00:14:48,2009-01-01 00:16:43,2,0.4,-73.9459,40.77784,,,-73.947105,40.77287,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,1.9166666666666667
2009-01-01,0,CMT,2009-01-01 00:14:49,2009-01-01 00:22:19,1,2.3,-74.000534,40.729954,,,-74.01307,40.70241,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,7.5
2009-01-01,0,CMT,2009-01-01 00:14:53,2009-01-01 00:25:06,2,5.7,-74.00549,40.707966,,,-73.95487,40.76541,Credit,15.0,0,0.0,3.0,0.0,0.0,18.0,0,0,,,10.216666666666667
2009-01-01,0,CMT,2009-01-01 00:14:54,2009-01-01 00:26:49,2,1.2,-73.9639,40.75872,,,-73.98469,40.76709,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,11.916666666666666
2009-01-01,0,CMT,2009-01-01 00:14:54,2009-01-01 00:21:31,1,1.3,-73.98025,40.717094,,,-73.983864,40.72949,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,6.616666666666666
2009-01-01,0,CMT,2009-01-01 00:14:56,2009-01-01 00:29:51,1,4.2999997,-73.96974,40.7598,,,-73.96974,40.7598,Cash,13.0,0,0.0,0.0,0.0,0.0,13.0,0,0,,,14.916666666666666
2009-01-01,0,CMT,2009-01-01 00:14:57,2009-01-01 00:36:49,2,4.4,-74.01346,40.70694,,,-73.96003,40.71072,Cash,13.8,0,0.0,0.0,0.0,0.0,13.8,0,0,,,21.866666666666667
2009-01-01,0,CMT,2009-01-01 00:15:01,2009-01-01 00:27:12,4,2.3999999,-73.96723,40.772644,,,-73.98367,40.74543,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,12.183333333333334
2009-01-01,0,CMT,2009-01-01 00:15:02,2009-01-01 00:18:52,3,1.3,-74.003044,40.706455,,,-74.01464,40.709557,Cash,5.8,0,0.0,0.0,0.0,0.0,5.7999997,0,0,,,3.8333333333333335
2009-01-01,0,CMT,2009-01-01 00:15:03,2009-01-01 00:17:39,1,0.4,-73.998665,40.735058,,,-73.99341,40.73916,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.6
2009-01-01,0,CMT,2009-01-01 00:15:05,2009-01-01 00:27:41,1,3.7,-73.986534,40.75022,,,-73.97748,40.789318,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,12.6
2009-01-01,0,CMT,2009-01-01 00:15:08,2009-01-01 00:28:19,2,3.3999999,-73.98941,40.762867,,,-73.96761,40.80216,Credit,11.4,0,0.0,2.28,0.0,0.0,13.68,0,0,,,13.183333333333334
2009-01-01,0,CMT,2009-01-01 00:15:08,2009-01-01 00:32:17,2,6.5,-74.01226,40.708298,,,-73.974464,40.788376,Cash,17.8,0,0.0,0.0,0.0,0.0,17.8,0,0,,,17.15
2009-01-01,0,CMT,2009-01-01 00:15:12,2009-01-01 00:28:14,2,2.5,-73.99186,40.741695,,,-73.990326,40.71458,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,13.033333333333333
2009-01-01,0,CMT,2009-01-01 00:15:13,2009-01-01 00:33:11,1,6.7,-73.945625,40.78228,,,-73.98141,40.7115,Credit,19.4,0,0.0,1.0,0.0,0.0,20.4,0,0,,,17.966666666666665
2009-01-01,0,CMT,2009-01-01 00:15:16,2009-01-01 00:32:57,2,4.0,-73.98187,40.72827,,,-73.9868,40.76754,Cash,13.4,0,0.0,0.0,0.0,0.0,13.4,0,0,,,17.683333333333334
2009-01-01,0,CMT,2009-01-01 00:15:16,2009-01-01 00:24:18,1,2.1,-74.004166,40.70752,,,-74.00001,40.728565,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,9.033333333333333
2009-01-01,0,CMT,2009-01-01 00:15:17,2009-01-01 00:24:28,2,4.0,-73.95099,40.770634,,,-73.980515,40.72471,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,9.183333333333334
2009-01-01,0,CMT,2009-01-01 00:15:20,2009-01-01 00:41:22,3,6.2,-73.961174,40.769096,,,-73.94005,40.708496,Cash,19.8,0,0.0,0.0,0.0,0.0,19.8,0,0,,,26.033333333333335
2009-01-01,0,CMT,2009-01-01 00:15:22,2009-01-01 00:18:17,1,0.7,-73.958755,40.774994,,,-73.954445,40.7838,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.9166666666666665
2009-01-01,0,CMT,2009-01-01 00:15:24,2009-01-01 00:58:57,1,17.3,-73.9897,40.76252,,,-73.91824,40.87087,Cash,43.4,0,0.0,0.0,0.0,0.0,43.399998,0,0,,,43.55
2009-01-01,0,CMT,2009-01-01 00:15:24,2009-01-01 00:19:43,1,0.59999996,-73.9907,40.74449,,,-73.98463,40.73954,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,4.316666666666666
2009-01-01,0,CMT,2009-01-01 00:15:30,2009-01-01 00:30:20,2,3.8,-73.976425,40.748264,,,-73.97563,40.789276,Cash,12.2,0,0.0,0.0,0.0,0.0,12.2,0,0,,,14.833333333333334
2009-01-01,0,CMT,2009-01-01 00:15:30,2009-01-01 00:19:39,1,0.8,-73.95661,40.717182,,,-73.95898,40.709465,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,4.15
2009-01-01,0,CMT,2009-01-01 00:15:32,2009-01-01 00:33:02,1,3.8,-74.00019,40.73266,,,-73.98664,40.776836,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,17.5
2009-01-01,0,CMT,2009-01-01 00:15:45,2009-01-01 00:29:42,1,4.7,-73.96191,40.779423,,,-73.91684,40.75754,Credit,13.8,0,0.0,3.45,0.0,0.0,17.25,0,0,,,13.95
2009-01-01,0,CMT,2009-01-01 00:15:47,2009-01-01 00:21:45,2,2.2,-74.00777,40.715748,,,-73.999214,40.744213,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,5.966666666666667
2009-01-01,0,CMT,2009-01-01 00:15:48,2009-01-01 00:46:44,1,8.0,-73.98658,40.74352,,,-73.94326,40.81065,Cash,23.8,0,0.0,0.0,0.0,0.0,23.8,0,0,,,30.933333333333334
2009-01-01,0,CMT,2009-01-01 00:15:49,2009-01-01 00:27:57,1,3.7,-73.99501,40.73425,,,-73.95639,40.767372,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,12.133333333333333
2009-01-01,0,CMT,2009-01-01 00:15:49,2009-01-01 00:44:17,1,5.7,-73.98927,40.74066,,,-73.95377,40.80647,Cash,19.4,0,0.0,0.0,0.0,0.0,19.4,0,0,,,28.466666666666665
2009-01-01,0,CMT,2009-01-01 00:15:50,2009-01-01 00:19:01,2,0.29999998,-73.98908,40.7215,,,-73.989784,40.719154,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,3.183333333333333
2009-01-01,0,CMT,2009-01-01 00:15:56,2009-01-01 00:28:46,1,2.1,-73.954285,40.781044,,,-73.954285,40.781044,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,12.833333333333334
2009-01-01,0,CMT,2009-01-01 00:16:01,2009-01-01 00:43:01,1,4.0,-73.99354,40.741814,,,-73.97148,40.782,Cash,17.8,0,0.0,0.0,0.0,0.0,17.8,0,0,,,27.0
2009-01-01,0,CMT,2009-01-01 00:16:01,2009-01-01 00:21:58,1,1.0,-73.9539,40.78495,,,-73.943146,40.777233,Credit,5.8,0,0.0,1.0,0.0,0.0,6.7999997,0,0,,,5.95
2009-01-01,0,CMT,2009-01-01 00:16:06,2009-01-01 00:27:50,1,3.2,-73.99184,40.74152,,,-73.95569,40.768322,Credit,10.6,0,0.0,2.0,0.0,0.0,12.6,0,0,,,11.733333333333333
2009-01-01,0,CMT,2009-01-01 00:16:07,2009-01-01 00:23:52,1,1.1,-73.98221,40.751553,,,-73.98281,40.739666,Cash,6.6,0,0.0,0.0,0.0,0.0,6.6,0,0,,,7.75
2009-01-01,0,CMT,2009-01-01 00:16:08,2009-01-01 00:35:46,1,2.8,-73.97892,40.759266,,,-73.98401,40.78211,Cash,12.6,0,0.0,0.0,0.0,0.0,12.6,0,0,,,19.633333333333333
2009-01-01,0,CMT,2009-01-01 00:16:09,2009-01-01 00:27:32,2,2.6,-73.99114,40.72335,,,-74.00632,40.74842,Credit,10.2,0,0.0,1.0,0.0,0.0,11.2,0,0,,,11.383333333333333
2009-01-01,0,CMT,2009-01-01 00:16:10,2009-01-01 00:38:42,1,11.4,-73.95555,40.772774,,,-73.87991,40.870243,Cash,27.8,0,0.0,0.0,0.0,0.0,27.8,0,0,,,22.533333333333335
2009-01-01,0,CMT,2009-01-01 00:16:15,2009-01-01 00:22:53,2,0.8,-74.00036,40.728798,,,-73.99415,40.720203,Credit,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,6.633333333333334
2009-01-01,0,CMT,2009-01-01 00:16:15,2009-01-01 00:25:17,2,2.5,-73.949234,40.77681,,,-73.976036,40.75101,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,9.033333333333333
2009-01-01,0,CMT,2009-01-01 00:16:20,2009-01-01 00:22:00,2,1.8,-74.00538,40.739933,,,-74.01283,40.717037,Cash,7.0,0,0.0,0.0,0.0,0.0,7.0,0,0,,,5.666666666666667
2009-01-01,0,CMT,2009-01-01 00:16:22,2009-01-01 00:26:36,1,5.7999997,-73.944496,40.83483,,,-73.91782,40.770283,Cash,15.4,0,0.0,0.0,0.0,0.0,15.4,0,0,,,10.233333333333333
2009-01-01,0,CMT,2009-01-01 00:16:23,2009-01-01 00:33:17,3,8.9,-73.87287,40.774227,,,-73.96937,40.791138,Credit,21.8,0,0.0,5.0,4.15,0.0,30.95,0,0,,,16.9
2009-01-01,0,CMT,2009-01-01 00:16:27,2009-01-01 00:18:53,2,0.59999996,-74.00387,40.737556,,,-73.99912,40.744675,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.433333333333333
2009-01-01,0,CMT,2009-01-01 00:16:27,2009-01-01 00:26:18,4,1.4,-74.00084,40.736744,,,-73.98249,40.73564,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,9.85
2009-01-01,0,CMT,2009-01-01 00:16:29,2009-01-01 00:36:55,2,6.1,-73.98027,40.73922,,,-73.89341,40.753063,Credit,17.8,0,0.0,2.67,0.0,0.0,20.47,0,0,,,20.433333333333334
2009-01-01,0,CMT,2009-01-01 00:16:30,2009-01-01 00:34:34,2,8.8,-73.776665,40.645332,,,-73.80318,40.736767,Cash,21.8,0,0.0,0.0,0.0,0.0,21.8,0,0,,,18.066666666666666
2009-01-01,0,CMT,2009-01-01 00:16:32,2009-01-01 00:24:56,1,3.0,-74.01604,40.71118,,,-73.999954,40.74647,Cash,9.8,0,0.0,0.0,0.0,0.0,9.8,0,0,,,8.4
2009-01-01,0,CMT,2009-01-01 00:16:35,2009-01-01 00:27:31,1,2.2,-73.99157,40.729774,,,-73.976494,40.75633,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,10.933333333333334
2009-01-01,0,CMT,2009-01-01 00:16:37,2009-01-01 00:24:25,2,1.1,-74.00139,40.73197,,,-73.98583,40.723858,Credit,6.6,0,0.0,1.65,0.0,0.0,8.25,0,0,,,7.8
2009-01-01,0,CMT,2009-01-01 00:16:40,2009-01-01 00:19:32,3,0.59999996,-73.96428,40.77474,,,-73.95924,40.7692,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.8666666666666667
2009-01-01,0,CMT,2009-01-01 00:16:40,2009-01-01 00:26:07,1,1.4,-74.002304,40.733696,,,-73.98033,40.727,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,9.45
2009-01-01,0,CMT,2009-01-01 00:16:42,2009-01-01 00:24:30,1,4.1,-73.97974,40.72712,,,-74.01593,40.706448,Cash,11.4,0,0.0,0.0,0.0,0.0,11.4,0,0,,,7.8
2009-01-01,0,CMT,2009-01-01 00:16:42,2009-01-01 00:41:10,2,4.1,-74.003975,40.717075,,,-73.977905,40.76286,Cash,15.4,0,0.0,0.0,0.0,0.0,15.4,0,0,,,24.466666666666665
2009-01-01,0,CMT,2009-01-01 00:16:44,2009-01-01 00:20:13,1,0.59999996,-73.988976,40.72172,,,-73.990746,40.728287,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,3.4833333333333334
2009-01-01,0,CMT,2009-01-01 00:16:47,2009-01-01 00:22:43,2,1.1,-73.94662,40.7726,,,-73.95777,40.761528,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,5.933333333333334
2009-01-01,0,CMT,2009-01-01 00:16:49,2009-01-01 00:20:49,1,0.7,-73.98908,40.734123,,,-74.0009,40.739178,Credit,5.0,0,0.0,3.0,0.0,0.0,8.0,0,0,,,4.0
2009-01-01,0,CMT,2009-01-01 00:16:52,2009-01-01 00:25:26,3,2.1,-73.99736,40.741505,,,-73.98907,40.72363,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,8.566666666666666
2009-01-01,0,CMT,2009-01-01 00:16:56,2009-01-01 00:32:59,1,2.8,-73.9668,40.767376,,,-73.99104,40.73132,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,16.05
2009-01-01,0,CMT,2009-01-01 00:17:01,2009-01-01 00:40:43,2,4.7,-74.00768,40.725403,,,-73.9861,40.763874,Cash,16.2,0,0.0,0.0,0.0,0.0,16.2,0,0,,,23.7
2009-01-01,0,CMT,2009-01-01 00:17:10,2009-01-01 00:31:19,1,2.7,-73.98604,40.7624,,,-73.95577,40.772053,Credit,10.6,0,0.0,2.12,0.0,0.0,12.72,0,0,,,14.15
2009-01-01,0,CMT,2009-01-01 00:17:11,2009-01-01 00:31:02,1,3.6,-73.95943,40.771816,,,-73.98757,40.728653,Cash,11.8,0,0.0,0.0,0.0,0.0,11.8,0,0,,,13.85
2009-01-01,0,CMT,2009-01-01 00:17:15,2009-01-01 00:41:38,4,6.0,-74.000496,40.735497,,,-73.951355,40.782455,Cash,18.6,0,0.0,0.0,0.0,0.0,18.6,0,0,,,24.383333333333333
2009-01-01,0,CMT,2009-01-01 00:17:16,2009-01-01 00:32:34,3,7.1,-73.939926,40.847916,,,-73.98404,40.765602,Cash,18.2,0,0.0,0.0,0.0,0.0,18.2,0,0,,,15.3
2009-01-01,0,CMT,2009-01-01 00:17:19,2009-01-01 00:21:03,1,1.0,-73.949905,40.772343,,,-73.95948,40.76185,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,3.7333333333333334
2009-01-01,0,CMT,2009-01-01 00:17:20,2009-01-01 00:18:56,1,0.5,-73.97882,40.785225,,,-73.974106,40.7914,Cash,3.8,0,0.0,0.0,0.0,0.0,3.8,0,0,,,1.6
2009-01-01,0,CMT,2009-01-01 00:17:26,2009-01-01 00:26:31,1,2.3999999,-73.966736,40.767673,,,-73.96534,40.790924,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,9.083333333333334
2009-01-01,0,CMT,2009-01-01 00:17:27,2009-01-01 00:27:58,1,2.0,-74.00814,40.734123,,,-73.98268,40.724133,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,10.516666666666667
2009-01-01,0,CMT,2009-01-01 00:17:30,2009-01-01 00:26:52,1,2.8,-73.97787,40.7523,,,-73.949196,40.781857,Cash,9.4,0,0.0,0.0,0.0,0.0,9.4,0,0,,,9.366666666666667
2009-01-01,0,CMT,2009-01-01 00:17:36,2009-01-01 00:26:03,1,2.5,-73.96397,40.76473,,,-73.98624,40.73752,Cash,8.6,0,0.0,0.0,0.0,0.0,8.599999,0,0,,,8.45
2009-01-01,0,CMT,2009-01-01 00:17:37,2009-01-01 00:19:39,1,0.59999996,-73.951355,40.77434,,,-73.94511,40.783005,Cash,4.2,0,0.0,0.0,0.0,0.0,4.2,0,0,,,2.033333333333333
2009-01-01,0,CMT,2009-01-01 00:17:38,2009-01-01 00:26:34,2,2.1,-73.98435,40.76973,,,-73.972305,40.793182,Cash,9.0,0,0.0,0.0,0.0,0.0,9.0,0,0,,,8.933333333333334
2009-01-01,0,CMT,2009-01-01 00:17:40,2009-01-01 00:24:26,1,1.9,-73.95541,40.820007,,,-73.97164,40.79508,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,6.766666666666667
2009-01-01,0,CMT,2009-01-01 00:17:40,2009-01-01 00:34:06,1,4.2,-74.00191,40.75077,,,-73.95762,40.779846,Credit,13.4,0,0.0,2.68,0.0,0.0,16.08,0,0,,,16.433333333333334
2009-01-01,0,CMT,2009-01-01 00:17:41,2009-01-01 00:28:09,1,1.8,-74.00104,40.731754,,,-73.97925,40.744183,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,10.466666666666667
2009-01-01,0,CMT,2009-01-01 00:17:42,2009-01-01 00:28:03,1,7.7999997,-73.930214,40.854294,,,-73.98785,40.76487,Cash,19.8,0,0.0,0.0,0.0,0.0,19.8,0,0,,,10.35
2009-01-01,0,CMT,2009-01-01 00:17:44,2009-01-01 00:34:04,2,2.8,-73.97807,40.778557,,,-73.94914,40.795284,Credit,12.2,0,0.0,1.5,0.0,0.0,13.7,0,0,,,16.333333333333332
2009-01-01,0,CMT,2009-01-01 00:17:46,2009-01-01 00:21:38,1,0.5,-73.98597,40.71798,,,-73.99256,40.715355,Cash,5.0,0,0.0,0.0,0.0,0.0,5.0,0,0,,,3.8666666666666667
2009-01-01,0,CMT,2009-01-01 00:17:46,2009-01-01 00:25:39,1,0.7,-73.97863,40.744884,,,-73.985535,40.751427,Cash,6.2,0,0.0,0.0,0.0,0.0,6.2,0,0,,,7.883333333333334
2009-01-01,0,CMT,2009-01-01 00:17:48,2009-01-01 00:28:01,1,1.2,-73.97797,40.74245,,,-73.991234,40.751072,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,10.216666666666667
2009-01-01,0,CMT,2009-01-01 00:17:52,2009-01-01 00:29:38,2,1.7,-74.00067,40.728954,,,-73.99083,40.74987,Credit,8.6,0,0.0,0.9,0.0,0.0,9.5,0,0,,,11.766666666666667
2009-01-01,0,CMT,2009-01-01 00:17:53,2009-01-01 00:26:30,1,1.7,-74.00004,40.726807,,,-73.9844,40.743282,Cash,7.4,0,0.0,0.0,0.0,0.0,7.4,0,0,,,8.616666666666667
2009-01-01,0,CMT,2009-01-01 00:17:57,2009-01-01 00:23:18,1,0.8,-73.98448,40.77162,,,-73.97781,40.76384,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,5.35
2009-01-01,0,CMT,2009-01-01 00:17:59,2009-01-01 00:21:42,3,1.0,-73.973915,40.78427,,,-73.96748,40.78968,Cash,5.4,0,0.0,0.0,0.0,0.0,5.4,0,0,,,3.716666666666667
2009-01-01,0,CMT,2009-01-01 00:18:02,2009-01-01 00:24:55,4,2.5,-73.98761,40.719894,,,-73.96893,40.750317,Cash,8.2,0,0.0,0.0,0.0,0.0,8.2,0,0,,,6.883333333333334
2009-01-01,0,CMT,2009-01-01 00:18:04,2009-01-01 00:27:59,1,1.6,-73.97117,40.75174,,,-73.991776,40.74402,Cash,7.8,0,0.0,0.0,0.0,0.0,7.7999997,0,0,,,9.916666666666666
2009-01-01,0,CMT,2009-01-01 00:18:09,2009-01-01 00:36:32,1,5.2,-73.97689,40.751667,,,-73.95968,40.808647,Cash,15.4,0,0.0,0.0,0.0,0.0,15.4,0,0,,,18.383333333333333
2009-01-01,0,CMT,2009-01-01 00:18:10,2009-01-01 00:38:12,3,5.2999997,-73.99951,40.743908,,,-73.95831,40.808197,Cash,15.8,0,0.0,0.0,0.0,0.0,15.8,0,0,,,20.033333333333335
2009-01-01,0,CMT,2009-01-01 00:18:11,2009-01-01 00:21:06,1,0.59999996,-73.98754,40.77057,,,-73.988884,40.77775,Cash,4.6,0,0.0,0.0,0.0,0.0,4.6,0,0,,,2.9166666666666665
