pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2
2012-01-01,0,CMT,2012-01-01 00:13:02,2012-01-01 00:19:44,1,1.0,-73.982475,40.751225,1,N,-73.98777,40.739006,CRD,5.7,0.5,0.5,0.3,0.0,0.0,7.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:04,2012-01-01 00:14:44,1,0.5,-73.97363,40.79245,1,N,-73.97969,40.788773,CSH,3.7,0.5,0.5,0.0,0.0,0.0,4.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:04,2012-01-01 00:16:45,1,0.59999996,-73.98782,40.722668,1,N,-73.990974,40.72816,CRD,4.1,0.5,0.5,1.02,0.0,0.0,6.12,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:06,2012-01-01 00:20:40,4,1.6,-74.001205,40.731007,1,N,-73.995255,40.749485,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:07,2012-01-01 00:33:50,2,1.3,-73.97964,40.765163,1,N,-73.99433,40.754345,CSH,10.9,0.5,0.5,0.0,0.0,0.0,11.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:08,2012-01-01 00:26:57,2,1.8,-73.97351,40.755318,1,N,-73.99104,40.743237,CRD,8.9,0.5,0.5,1.0,0.0,0.0,10.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:08,2012-01-01 00:22:14,2,1.8,-73.99322,40.74545,1,N,-73.98284,40.7281,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:13,2012-01-01 00:16:48,0,1.2,-73.95771,40.780502,1,N,-73.96649,40.7647,CRD,4.9,0.5,0.5,1.15,0.0,0.0,7.0499997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:17,2012-01-01 00:22:30,2,4.7999997,-74.005005,40.707115,1,N,-73.976326,40.752377,CRD,12.5,0.5,0.5,3.37,0.0,0.0,16.869999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:17,2012-01-01 00:22:44,1,3.0,-73.977165,40.763832,1,N,-73.94969,40.796207,CRD,8.9,0.5,0.5,0.2,0.0,0.0,10.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:21,2012-01-01 00:19:52,3,1.4,-73.97933,40.7359,1,N,-73.99262,40.72444,CRD,6.1,0.5,0.5,1.0,0.0,0.0,8.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:23,2012-01-01 00:18:59,1,1.0,-73.9472,40.78441,1,N,-73.94066,40.79175,CRD,5.3,0.5,0.5,5.0,0.0,0.0,11.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:25,2012-01-01 00:17:38,1,0.59999996,-73.98008,40.746357,1,N,-73.985634,40.73855,CSH,4.5,0.5,0.5,0.0,0.0,0.0,5.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:28,2012-01-01 00:25:46,1,4.2,-73.97389,40.79237,1,N,-73.99416,40.751045,CSH,12.5,0.5,0.5,0.0,0.0,0.0,13.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:29,2012-01-01 00:24:49,2,1.4,-73.959755,40.771114,1,N,-73.9692,40.76684,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:29,2012-01-01 00:46:40,1,5.1,-73.991905,40.677116,1,N,-73.95173,40.707176,CRD,19.7,0.5,0.5,5.17,0.0,0.0,25.869999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:29,2012-01-01 00:20:55,2,2.1,-73.9999,40.7251,1,N,-73.9947,40.7504,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:30,2012-01-01 01:29:48,2,12.4,-73.9809,40.7578,1,N,-73.867004,40.7677,CSH,43.7,0.5,0.5,0.0,0.0,0.0,44.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:31,2012-01-01 00:27:01,1,2.7,-73.99474,40.76059,1,N,-73.96053,40.768326,CSH,10.1,0.5,0.5,0.0,0.0,0.0,11.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:32,2012-01-01 00:18:45,2,0.59999996,-73.99959,40.728363,1,N,-74.004036,40.721123,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:32,2012-01-01 00:37:57,1,3.8,-73.9724,40.757324,1,N,-74.00057,40.76174,CSH,14.9,0.5,0.5,0.0,0.0,0.0,15.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:36,2012-01-01 00:36:54,4,5.0,-73.9869,40.7405,1,N,-73.9672,40.7937,CSH,15.7,0.5,0.5,0.0,0.0,0.0,16.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:36,2012-01-01 00:25:08,2,4.1,-73.98717,40.72936,1,N,-73.95161,40.77686,CRD,11.3,0.5,0.5,2.46,0.0,0.0,14.76,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:39,2012-01-01 00:31:39,2,4.7999997,-73.98948,40.734497,1,N,-73.94119,40.725643,CRD,14.9,0.5,0.5,4.77,0.0,0.0,20.67,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:40,2012-01-01 00:22:37,2,2.5,-73.97629,40.78599,1,N,-73.95158,40.813232,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:42,2012-01-01 00:33:44,2,8.3,-73.98731,40.733196,1,N,-73.97387,40.64365,CSH,20.9,0.5,0.5,0.0,0.0,0.0,21.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:45,2012-01-01 00:17:55,1,0.5,-73.98181,40.778786,1,N,-73.98758,40.775238,CSH,4.5,0.5,0.5,0.0,0.0,0.0,5.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:47,2012-01-01 00:17:57,1,1.2,-73.9761,40.757317,1,N,-73.96316,40.7666,CRD,5.3,0.5,0.5,1.26,0.0,0.0,7.56,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:49,2012-01-01 00:21:34,2,1.9,-74.00345,40.72849,1,N,-74.00284,40.750504,CRD,7.3,0.5,0.5,2.0,0.0,0.0,10.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:51,2012-01-01 00:34:26,1,2.6,-73.97488,40.756927,1,N,-73.99015,40.72512,CSH,12.1,0.5,0.5,0.0,0.0,0.0,13.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:52,2012-01-01 00:15:44,2,0.59999996,-73.962776,40.772106,1,N,-73.95731,40.77982,CSH,3.7,0.5,0.5,0.0,0.0,0.0,4.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:13:54,2012-01-01 00:31:51,2,4.0,-73.99638,40.743027,1,N,-73.9539,40.775524,CRD,12.9,0.5,0.5,2.78,0.0,0.0,16.68,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:03,2012-01-01 00:24:06,4,3.3,-73.920815,40.756664,1,N,-73.970436,40.756496,CRD,10.5,0.5,0.5,2.3,0.0,0.0,13.8,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:03,2012-01-01 00:23:33,2,2.0,-73.99016,40.77206,1,N,-73.995155,40.750145,CRD,7.7,0.5,0.5,1.0,0.0,0.0,9.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:06,2012-01-01 00:19:48,1,0.8,-73.99535,40.744976,1,N,-73.982346,40.740936,CRD,4.9,0.5,0.5,1.18,0.0,0.0,7.08,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:08,2012-01-01 00:39:32,4,4.7,-73.91995,40.70491,1,N,-73.963455,40.682823,CSH,16.1,0.5,0.5,0.0,0.0,0.0,17.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:08,2012-01-01 00:42:13,2,14.0,-73.973495,40.74849,1,N,-73.95316,40.6015,CSH,32.9,0.5,0.5,0.0,0.0,0.0,33.899998,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:11,2012-01-01 00:38:37,4,4.2999997,-73.97818,40.77311,1,N,-74.003265,40.733025,CRD,15.3,0.5,0.5,0.01,0.0,0.0,16.31,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:13,2012-01-01 00:18:15,1,0.8,-73.97561,40.681038,1,N,-73.990265,40.686695,CSH,4.5,0.5,0.5,0.0,0.0,0.0,5.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:13,2012-01-01 00:18:12,1,0.59999996,-73.98998,40.739235,1,N,-73.98651,40.73314,CRD,4.5,0.5,0.5,1.37,0.0,0.0,6.8700004,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:14,2012-01-01 00:33:37,2,2.7,-73.981285,40.75964,1,N,-73.98983,40.729824,CSH,11.7,0.5,0.5,0.0,0.0,0.0,12.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:17,2012-01-01 00:20:57,1,2.7,-73.99266,40.719738,1,N,-73.960144,40.718483,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:19,2012-01-01 00:22:40,1,2.6,-73.97476,40.749283,1,N,-73.94964,40.77449,CRD,8.5,0.5,0.5,2.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:19,2012-01-01 00:18:29,2,1.5,-73.95879,40.77234,1,N,-73.94276,40.78613,CRD,5.7,0.5,0.5,2.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:20,2012-01-01 00:20:36,1,1.7,-73.954666,40.765457,1,N,-73.9752,40.753155,CRD,6.9,0.5,0.5,2.0,0.0,0.0,9.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:21,2012-01-01 00:15:34,1,0.5,-73.95453,40.76974,1,N,-73.9502,40.77586,CSH,3.3,0.5,0.5,0.0,0.0,0.0,4.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:23,2012-01-01 00:21:27,1,2.7,-73.987854,40.719955,1,N,-73.97155,40.75193,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:26,2012-01-01 00:29:39,1,4.0,-73.98128,40.741837,1,N,-73.97754,40.784443,CRD,12.1,0.5,0.5,2.0,0.0,0.0,15.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:29,2012-01-01 00:21:51,2,1.2,-73.99066,40.736725,1,N,-74.0006,40.746265,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:31,2012-01-01 00:17:55,4,0.9,-73.99326,40.7366,1,N,-74.005775,40.733234,CSH,4.5,0.5,0.5,0.0,0.0,0.0,5.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:33,2012-01-01 00:19:22,1,1.2,-73.97187,40.763252,1,N,-73.973206,40.748695,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:33,2012-01-01 00:26:57,2,2.3999999,-74.005066,40.72288,1,N,-73.978325,40.736797,CRD,9.3,0.5,0.5,2.0,0.0,0.0,12.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:33,2012-01-01 00:14:59,1,0.0,-73.986244,40.743477,1,N,-73.9861,40.74378,CSH,2.5,0.5,0.5,0.0,0.0,0.0,3.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:35,2012-01-01 00:22:54,2,2.8,-73.99348,40.719227,1,N,-73.95977,40.717953,CSH,8.9,0.5,0.5,0.0,0.0,0.0,9.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:38,2012-01-01 00:33:28,1,13.4,-73.872856,40.774227,1,N,-73.89964,40.902042,CSH,30.1,0.5,0.5,0.0,4.8,0.0,35.899998,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:40,2012-01-01 00:30:25,1,3.5,-73.97993,40.75238,1,N,-73.94272,40.785934,CSH,11.7,0.5,0.5,0.0,0.0,0.0,12.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:41,2012-01-01 00:20:50,2,1.4,-73.99278,40.734108,1,N,-73.97741,40.74549,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:44,2012-01-01 00:26:44,2,2.5,-73.96633,40.76772,1,N,-73.97493,40.792927,CRD,9.7,0.5,0.5,2.14,0.0,0.0,12.84,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:44,2012-01-01 00:17:20,1,0.59999996,-74.00474,40.74689,1,N,-73.99321,40.742474,CRD,3.7,0.5,0.5,3.0,0.0,0.0,7.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:48,2012-01-01 00:35:56,1,4.7999997,-74.00595,40.741257,1,N,-73.953064,40.771732,CSH,14.9,0.5,0.5,0.0,0.0,0.0,15.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:48,2012-01-01 00:22:42,1,0.8,-73.97998,40.73502,1,N,-73.99333,40.741535,CRD,5.7,0.5,0.5,1.67,0.0,0.0,8.37,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:50,2012-01-01 00:24:41,3,3.3999999,-73.979706,40.7351,1,N,-73.959404,40.7769,CSH,10.1,0.5,0.5,0.0,0.0,0.0,11.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:52,2012-01-01 00:24:54,1,2.6,-73.9978,40.7402,1,N,-73.987305,40.771,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:52,2012-01-01 00:22:05,1,2.2,-73.979195,40.740475,1,N,-74.0028,40.71845,CRD,7.7,0.5,0.5,1.74,0.0,0.0,10.44,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:53,2012-01-01 00:27:22,1,2.8999999,-73.94923,40.782005,1,N,-73.95084,40.80754,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:53,2012-01-01 00:21:04,2,1.3,-73.968895,40.764496,1,N,-73.95907,40.778175,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:14:53,2012-01-01 00:19:21,1,0.9,-73.988716,40.73133,1,N,-73.995026,40.720646,CRD,4.9,0.5,0.5,1.77,0.0,0.0,7.6699996,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:03,2012-01-01 00:35:06,2,8.2,-73.98384,40.748886,1,N,-73.94944,40.830162,CRD,21.3,0.5,0.5,6.69,0.0,0.0,28.99,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:06,2012-01-01 00:25:19,1,2.8,-73.997185,40.72063,1,N,-73.97211,40.74974,CRD,8.9,0.5,0.5,1.98,0.0,0.0,11.88,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:07,2012-01-01 00:29:44,1,4.0,-73.98558,40.7352,1,N,-73.955444,40.785202,CRD,12.1,0.5,0.5,1.5,0.0,0.0,14.6,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:07,2012-01-01 00:21:57,1,1.9,-73.970764,40.755962,1,N,-73.98584,40.731255,CSH,6.9,0.5,0.5,0.0,0.0,0.0,7.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:09,2012-01-01 00:24:52,1,1.9,-73.98778,40.74809,1,N,-73.98311,40.72825,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:11,2012-01-01 01:01:14,2,14.5,-74.00015,40.74307,1,N,-73.85552,40.75186,CSH,36.5,0.5,0.5,0.0,4.8,0.0,42.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:16,2012-01-01 00:31:54,0,9.599999,-74.0128,40.7023,1,N,-73.8957,40.7416,CSH,22.5,0.5,0.5,0.0,0.0,0.0,23.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:25,2012-01-01 00:23:14,4,1.1,-73.9844,40.7288,1,N,-73.994194,40.7205,CSH,6.5,0.5,0.5,0.0,0.0,0.0,7.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:28,2012-01-01 00:39:57,1,3.7,-73.963425,40.774673,1,N,-73.99873,40.740185,CSH,14.9,0.5,0.5,0.0,0.0,0.0,15.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:29,2012-01-01 00:27:53,1,1.1,-73.99633,40.7501,1,N,-73.98034,40.74286,CRD,7.7,0.5,0.5,2.5,0.0,0.0,11.2,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:29,2012-01-01 00:34:04,4,1.1,-73.99006,40.761898,1,N,-73.98534,40.75047,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:30,2012-01-01 00:28:58,0,2.8999999,-74.0007,40.7298,1,N,-73.994995,40.760403,CRD,10.1,0.5,0.5,2.75,0.0,0.0,13.85,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:31,2012-01-01 00:24:25,3,1.9,-73.9692,40.785236,1,N,-73.95998,40.78131,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:33,2012-01-01 00:24:54,1,1.1,-73.98208,40.778725,1,N,-73.98875,40.763603,CRD,6.9,0.5,0.5,1.97,0.0,0.0,9.87,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:34,2012-01-01 00:28:31,4,3.8,-73.98412,40.729362,1,N,-73.96316,40.720417,CSH,11.7,0.5,0.5,0.0,0.0,0.0,12.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:34,2012-01-01 00:24:33,1,1.6,-73.99047,40.730747,1,N,-73.97823,40.75169,CSH,7.3,0.5,0.5,0.0,0.0,0.0,8.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:37,2012-01-01 00:27:54,1,1.5,-73.9707,40.750607,1,N,-73.976295,40.765427,CSH,8.1,0.5,0.5,0.0,0.0,0.0,9.099999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:40,2012-01-01 00:24:51,1,1.4,-73.9847,40.749237,1,N,-73.97968,40.735508,CRD,6.9,0.5,0.5,1.88,0.0,0.0,9.779999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:41,2012-01-01 00:18:34,0,0.7,-73.9727,40.7825,1,N,-73.9762,40.776,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:42,2012-01-01 00:26:02,1,2.8999999,-74.00815,40.73809,1,N,-74.01266,40.702496,CRD,9.7,0.5,0.5,2.67,0.0,0.0,13.37,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:43,2012-01-01 00:20:33,2,0.8,-73.98167,40.740665,1,N,-73.990616,40.73684,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:44,2012-01-01 00:20:40,2,1.2,-73.99329,40.7573,1,N,-74.0051,40.7412,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:44,2012-01-01 00:26:04,3,3.1,-73.96508,40.755184,1,N,-74.00038,40.737152,CSH,9.3,0.5,0.5,0.0,0.0,0.0,10.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:44,2012-01-01 00:43:29,2,5.1,-73.9633,40.7691,1,N,-73.980705,40.788372,CSH,18.5,0.5,0.5,0.0,0.0,0.0,19.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:48,2012-01-01 00:22:03,2,0.9,-74.00561,40.74027,1,N,-74.00374,40.750824,CRD,5.3,0.5,0.5,1.89,0.0,0.0,8.19,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:50,2012-01-01 00:19:00,2,0.7,-73.9342,40.76272,1,N,-73.94246,40.754147,CRD,4.5,0.5,0.5,0.0,0.0,0.0,5.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:55,2012-01-01 00:25:45,2,3.6,-73.956,40.714054,1,N,-73.98156,40.73657,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:15:57,2012-01-01 00:19:40,2,0.59999996,-74.00697,40.735104,1,N,-74.000305,40.74278,CSH,4.1,0.5,0.5,0.0,0.0,0.0,5.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:00,2012-01-01 00:23:23,1,1.6,-74.00464,40.74712,1,N,-73.980095,40.74315,CSH,6.9,0.5,0.5,0.0,0.0,0.0,7.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:01,2012-01-01 00:31:22,1,2.1,-73.95955,40.763065,1,N,-73.988396,40.764404,CSH,9.7,0.5,0.5,0.0,0.0,0.0,10.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:01,2012-01-01 00:21:34,1,0.9,-73.99168,40.722504,1,N,-73.993164,40.72982,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:03,2012-01-01 00:23:04,1,2.7,-73.963326,40.76236,1,N,-73.98468,40.732677,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:03,2012-01-01 00:27:01,1,1.4,-73.9916,40.7225,1,N,-74.006294,40.733196,CRD,7.7,0.5,0.5,1.7,0.0,0.0,10.4,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:03,2012-01-01 00:40:30,2,4.6,-73.9646,40.7705,1,N,-74.005295,40.7204,CSH,16.1,0.5,0.5,0.0,0.0,0.0,17.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:04,2012-01-01 00:30:31,0,2.7,-73.9707,40.673695,1,N,-73.95861,40.690598,CSH,10.5,0.5,0.5,0.0,0.0,0.0,11.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:06,2012-01-01 00:30:43,1,5.7,-74.00596,40.735855,1,N,-73.96354,40.794495,CSH,16.1,0.5,0.5,0.0,0.0,0.0,17.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:07,2012-01-01 00:21:54,2,1.2,-73.99872,40.7248,1,N,-74.007576,40.712624,CRD,5.7,0.5,0.5,1.67,0.0,0.0,8.37,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:08,2012-01-01 00:20:34,1,0.9,-73.96634,40.767876,1,N,-73.96018,40.776474,CSH,4.9,0.5,0.5,0.0,0.0,0.0,5.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:12,2012-01-01 00:18:26,1,0.7,-73.95921,40.76923,1,N,-73.95665,40.77747,CSH,3.7,0.5,0.5,0.0,0.0,0.0,4.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:12,2012-01-01 00:22:57,1,2.1,-73.9723,40.760403,1,N,-73.951004,40.7876,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:14,2012-01-01 00:28:12,0,2.6,-73.97751,40.7741,1,N,-73.9698,40.8001,CRD,9.7,0.5,0.5,3.2,0.0,0.0,13.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:15,2012-01-01 00:34:11,1,4.0,-74.000916,40.7231,1,N,-73.98637,40.76742,CRD,12.9,0.5,0.5,2.78,0.0,0.0,16.68,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:15,2012-01-01 00:24:27,1,1.9,-73.994705,40.755486,1,N,-74.00187,40.732635,CSH,6.9,0.5,0.5,0.0,0.0,0.0,7.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:17,2012-01-01 00:22:27,3,1.4,-73.97151,40.782196,1,N,-73.95836,40.800198,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:20,2012-01-01 00:40:16,3,12.2,-73.7818,40.6449,1,N,-73.82787,40.581116,CSH,28.5,0.5,0.5,0.0,0.0,0.0,29.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:21,2012-01-01 00:30:28,1,3.6,-73.99649,40.763523,1,N,-73.95318,40.779995,CRD,11.3,0.5,0.5,2.46,0.0,0.0,14.76,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:23,2012-01-01 00:27:44,1,2.6,-74.0113,40.702957,1,N,-73.98994,40.73321,CSH,9.3,0.5,0.5,0.0,0.0,0.0,10.3,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:24,2012-01-01 00:25:13,1,2.8,-73.96332,40.75787,1,N,-73.9629,40.75817,CRD,8.5,0.5,0.5,1.5,0.0,0.0,11.0,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:24,2012-01-01 00:21:36,2,0.9,-73.99329,40.7424,1,N,-74.0075,40.7485,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:25,2012-01-01 00:21:38,1,1.0,-73.984665,40.732365,1,N,-73.98016,40.744164,CSH,5.3,0.5,0.5,0.0,0.0,0.0,6.2999997,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:27,2012-01-01 00:26:30,2,1.9,-74.00078,40.718388,1,N,-73.999,40.73431,CSH,7.7,0.5,0.5,0.0,0.0,0.0,8.7,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:36,2012-01-01 00:23:51,1,1.4,-73.98938,40.72631,1,N,-74.00648,40.732964,CSH,6.1,0.5,0.5,0.0,0.0,0.0,7.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:38,2012-01-01 00:18:13,2,0.2,-73.988556,40.73874,1,N,-73.9885,40.738537,NOC,2.9,0.5,0.5,0.0,0.0,0.0,3.8999999,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:46,2012-01-01 00:25:53,2,2.5,-73.96455,40.791855,1,N,-73.97386,40.76334,CSH,8.5,0.5,0.5,0.0,0.0,0.0,9.5,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:48,2012-01-01 00:29:53,1,2.7,-73.9918,40.72966,1,N,-73.99571,40.759434,CSH,10.1,0.5,0.5,0.0,0.0,0.0,11.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:58,2012-01-01 00:29:53,1,2.6,-73.98005,40.78372,1,N,-73.9503,40.804115,CRD,10.1,0.5,0.5,1.0,0.0,0.0,12.1,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:58,2012-01-01 00:24:58,3,1.7,-73.9649,40.7707,1,N,-73.988106,40.779198,CSH,6.9,0.5,0.5,0.0,0.0,0.0,7.9,0,0,,
2012-01-01,0,CMT,2012-01-01 00:16:59,2012-01-01 00:18:57,1,5.5,-73.978004,40.7457,5,N,-73.9813,40.7471,CRD,152.0,0,0.0,30.4,0.0,0.0,182.4,0,0,,
2012-01-01,0,CMT,2012-01-01 00:17:00,2012-01-01 00:37:52,1,8.9,-74.00624,40.734203,1,N,-73.90236,40.755104,CSH,22.9,0.5,0.5,0.0,0.0,0.0,23.9,0,0,,
